video-name,t-start,t-end,label,score
video_validation_0000054.mp4,78.93333333333334,83.2,12,32.659786224365234
video_validation_0000054.mp4,81.06666666666666,85.33333333333333,12,32.4603385925293
video_validation_0000054.mp4,83.2,87.46666666666667,12,32.285728454589844
video_validation_0000054.mp4,85.33333333333333,89.6,12,32.186431884765625
video_validation_0000054.mp4,87.46666666666667,91.73333333333333,12,32.29087448120117
video_validation_0000054.mp4,89.6,93.86666666666666,12,32.409908294677734
video_validation_0000054.mp4,91.73333333333333,96.0,12,32.710086822509766
video_validation_0000054.mp4,93.86666666666666,98.13333333333334,12,32.94469451904297
video_validation_0000054.mp4,96.0,100.26666666666667,12,32.644412994384766
video_validation_0000054.mp4,98.13333333333334,102.4,12,32.58647918701172
video_validation_0000054.mp4,100.26666666666667,104.53333333333333,12,32.4909553527832
video_validation_0000054.mp4,102.4,106.66666666666667,12,32.408424377441406
video_validation_0000054.mp4,104.53333333333333,108.8,12,32.64357376098633
video_validation_0000054.mp4,106.66666666666667,110.93333333333334,12,32.57432174682617
video_validation_0000054.mp4,108.8,113.06666666666666,12,32.223209381103516
video_validation_0000054.mp4,110.93333333333334,115.2,12,32.421634674072266
video_validation_0000054.mp4,113.06666666666666,117.33333333333333,12,32.96318435668945
video_validation_0000054.mp4,115.2,119.46666666666667,12,32.9080810546875
video_validation_0000054.mp4,117.33333333333333,121.6,12,32.87366485595703
video_validation_0000054.mp4,119.46666666666667,123.73333333333333,12,32.89744186401367
video_validation_0000054.mp4,121.6,125.86666666666666,12,32.89223861694336
video_validation_0000054.mp4,123.73333333333333,128.0,12,33.291290283203125
video_validation_0000054.mp4,125.86666666666666,130.13333333333333,12,33.70812225341797
video_validation_0000054.mp4,128.0,132.26666666666668,12,33.65744400024414
video_validation_0000054.mp4,130.13333333333333,134.4,12,33.14915466308594
video_validation_0000055.mp4,0.0,4.266666666666667,999,29.802734375
video_validation_0000055.mp4,2.1333333333333333,6.4,999,30.219791412353516
video_validation_0000055.mp4,4.266666666666667,8.533333333333333,999,31.307796478271484
video_validation_0000055.mp4,6.4,10.666666666666666,999,33.69096374511719
video_validation_0000055.mp4,8.533333333333333,12.8,999,34.75959777832031
video_validation_0000055.mp4,10.666666666666666,14.933333333333334,12,34.21144485473633
video_validation_0000055.mp4,12.8,17.066666666666666,12,33.47001647949219
video_validation_0000055.mp4,14.933333333333334,19.2,12,33.58755111694336
video_validation_0000055.mp4,17.066666666666666,21.333333333333332,12,34.25251770019531
video_validation_0000055.mp4,19.2,23.466666666666665,12,34.59016036987305
video_validation_0000055.mp4,21.333333333333332,25.6,999,34.58399200439453
video_validation_0000055.mp4,23.466666666666665,27.733333333333334,999,34.54240036010742
video_validation_0000055.mp4,25.6,29.866666666666667,999,34.437286376953125
video_validation_0000055.mp4,27.733333333333334,32.0,12,34.532142639160156
video_validation_0000055.mp4,29.866666666666667,34.13333333333333,12,34.76586151123047
video_validation_0000055.mp4,32.0,36.266666666666666,999,34.772544860839844
video_validation_0000055.mp4,34.13333333333333,38.4,12,34.75371551513672
video_validation_0000055.mp4,36.266666666666666,40.53333333333333,12,34.58072280883789
video_validation_0000055.mp4,38.4,42.666666666666664,12,34.5716552734375
video_validation_0000055.mp4,40.53333333333333,44.8,12,34.614620208740234
video_validation_0000055.mp4,42.666666666666664,46.93333333333333,12,34.59657669067383
video_validation_0000055.mp4,44.8,49.06666666666667,12,34.67772674560547
video_validation_0000055.mp4,46.93333333333333,51.2,12,34.41154098510742
video_validation_0000055.mp4,49.06666666666667,53.333333333333336,12,34.320858001708984
video_validation_0000055.mp4,51.2,55.46666666666667,12,34.44771957397461
video_validation_0000055.mp4,53.333333333333336,57.6,12,34.29684829711914
video_validation_0000055.mp4,55.46666666666667,59.733333333333334,12,34.24745559692383
video_validation_0000055.mp4,57.6,61.86666666666667,12,34.439510345458984
video_validation_0000055.mp4,59.733333333333334,64.0,12,34.60725021362305
video_validation_0000055.mp4,61.86666666666667,66.13333333333334,12,34.57390213012695
video_validation_0000055.mp4,64.0,68.26666666666667,12,34.46228790283203
video_validation_0000055.mp4,66.13333333333334,70.4,12,34.30526351928711
video_validation_0000055.mp4,68.26666666666667,72.53333333333333,12,33.83905029296875
video_validation_0000055.mp4,70.4,74.66666666666667,12,33.59624481201172
video_validation_0000055.mp4,72.53333333333333,76.8,12,33.7308235168457
video_validation_0000055.mp4,74.66666666666667,78.93333333333334,12,33.7495002746582
video_validation_0000055.mp4,76.8,81.06666666666666,12,34.137577056884766
video_validation_0000055.mp4,78.93333333333334,83.2,12,34.59838104248047
video_validation_0000055.mp4,81.06666666666666,85.33333333333333,12,34.658756256103516
video_validation_0000055.mp4,83.2,87.46666666666667,12,34.49571990966797
video_validation_0000055.mp4,85.33333333333333,89.6,12,34.34428787231445
video_validation_0000055.mp4,87.46666666666667,91.73333333333333,12,34.331295013427734
video_validation_0000055.mp4,89.6,93.86666666666666,12,34.114173889160156
video_validation_0000055.mp4,91.73333333333333,96.0,12,33.86259078979492
video_validation_0000055.mp4,93.86666666666666,98.13333333333334,12,33.65848159790039
video_validation_0000055.mp4,96.0,100.26666666666667,12,34.014766693115234
video_validation_0000055.mp4,98.13333333333334,102.4,12,34.71005630493164
video_validation_0000055.mp4,100.26666666666667,104.53333333333333,12,34.66105270385742
video_validation_0000055.mp4,102.4,106.66666666666667,999,33.7835578918457
video_validation_0000055.mp4,104.53333333333333,108.8,999,33.1796760559082
video_validation_0000055.mp4,106.66666666666667,110.93333333333334,999,33.443267822265625
video_validation_0000055.mp4,108.8,113.06666666666666,12,34.36171340942383
video_validation_0000055.mp4,110.93333333333334,115.2,12,35.20954513549805
video_validation_0000055.mp4,113.06666666666666,117.33333333333333,12,35.145538330078125
video_validation_0000055.mp4,115.2,119.46666666666667,12,34.770904541015625
video_validation_0000055.mp4,117.33333333333333,121.6,12,34.87864303588867
video_validation_0000055.mp4,119.46666666666667,123.73333333333333,12,35.15294647216797
video_validation_0000055.mp4,121.6,125.86666666666666,999,35.46733474731445
video_validation_0000055.mp4,123.73333333333333,128.0,12,35.28727340698242
video_validation_0000055.mp4,125.86666666666666,130.13333333333333,12,35.06452178955078
video_validation_0000055.mp4,128.0,132.26666666666668,12,34.77592849731445
video_validation_0000055.mp4,130.13333333333333,134.4,12,34.599945068359375
video_validation_0000055.mp4,132.26666666666668,136.53333333333333,12,34.489479064941406
video_validation_0000055.mp4,134.4,138.66666666666666,999,32.425350189208984
video_validation_0000055.mp4,136.53333333333333,140.8,999,30.529460906982422
video_validation_0000055.mp4,138.66666666666666,142.93333333333334,999,29.9940128326416
video_validation_0000055.mp4,140.8,145.06666666666666,999,28.75583839416504
video_validation_0000055.mp4,142.93333333333334,147.2,999,28.495187759399414
video_validation_0000055.mp4,145.06666666666666,149.33333333333334,999,28.5965633392334
video_validation_0000055.mp4,147.2,151.46666666666667,999,28.398271560668945
video_validation_0000056.mp4,14.933333333333334,19.2,12,30.5388126373291
video_validation_0000056.mp4,17.066666666666666,21.333333333333332,999,34.894630432128906
video_validation_0000056.mp4,19.2,23.466666666666665,999,35.86613464355469
video_validation_0000056.mp4,21.333333333333332,25.6,999,35.515743255615234
video_validation_0000056.mp4,23.466666666666665,27.733333333333334,999,35.70996856689453
video_validation_0000056.mp4,25.6,29.866666666666667,999,35.792762756347656
video_validation_0000056.mp4,27.733333333333334,32.0,999,35.52573776245117
video_validation_0000056.mp4,29.866666666666667,34.13333333333333,999,35.564292907714844
video_validation_0000056.mp4,32.0,36.266666666666666,999,35.40851593017578
video_validation_0000056.mp4,34.13333333333333,38.4,12,34.794952392578125
video_validation_0000056.mp4,36.266666666666666,40.53333333333333,999,33.604923248291016
video_validation_0000056.mp4,38.4,42.666666666666664,999,33.261207580566406
video_validation_0000056.mp4,40.53333333333333,44.8,12,33.00000762939453
video_validation_0000056.mp4,42.666666666666664,46.93333333333333,12,33.5984001159668
video_validation_0000056.mp4,44.8,49.06666666666667,12,35.637210845947266
video_validation_0000056.mp4,46.93333333333333,51.2,12,36.425392150878906
video_validation_0000056.mp4,49.06666666666667,53.333333333333336,12,36.22406768798828
video_validation_0000056.mp4,51.2,55.46666666666667,12,36.12168884277344
video_validation_0000056.mp4,53.333333333333336,57.6,12,36.260009765625
video_validation_0000056.mp4,55.46666666666667,59.733333333333334,12,36.40243911743164
video_validation_0000056.mp4,57.6,61.86666666666667,12,36.288997650146484
video_validation_0000056.mp4,59.733333333333334,64.0,12,36.164161682128906
video_validation_0000056.mp4,61.86666666666667,66.13333333333334,12,36.13494110107422
video_validation_0000056.mp4,64.0,68.26666666666667,12,35.98802947998047
video_validation_0000056.mp4,66.13333333333334,70.4,12,35.65059280395508
video_validation_0000056.mp4,68.26666666666667,72.53333333333333,12,35.42988586425781
video_validation_0000056.mp4,70.4,74.66666666666667,12,34.80599594116211
video_validation_0000056.mp4,72.53333333333333,76.8,12,34.050838470458984
video_validation_0000056.mp4,74.66666666666667,78.93333333333334,12,33.856571197509766
video_validation_0000056.mp4,76.8,81.06666666666666,12,35.1318473815918
video_validation_0000056.mp4,78.93333333333334,83.2,12,36.36710739135742
video_validation_0000056.mp4,81.06666666666666,85.33333333333333,12,35.8474006652832
video_validation_0000056.mp4,83.2,87.46666666666667,12,35.377418518066406
video_validation_0000056.mp4,85.33333333333333,89.6,12,35.833553314208984
video_validation_0000056.mp4,87.46666666666667,91.73333333333333,12,36.407676696777344
video_validation_0000056.mp4,89.6,93.86666666666666,12,36.18674850463867
video_validation_0000056.mp4,91.73333333333333,96.0,12,35.91990280151367
video_validation_0000056.mp4,93.86666666666666,98.13333333333334,12,35.934425354003906
video_validation_0000056.mp4,96.0,100.26666666666667,12,35.10873794555664
video_validation_0000056.mp4,98.13333333333334,102.4,12,34.47462463378906
video_validation_0000056.mp4,100.26666666666667,104.53333333333333,12,35.194618225097656
video_validation_0000056.mp4,102.4,106.66666666666667,12,35.73225402832031
video_validation_0000056.mp4,104.53333333333333,108.8,12,34.76447677612305
video_validation_0000056.mp4,106.66666666666667,110.93333333333334,999,33.810752868652344
video_validation_0000056.mp4,108.8,113.06666666666666,999,33.63106155395508
video_validation_0000056.mp4,110.93333333333334,115.2,12,34.550025939941406
video_validation_0000056.mp4,113.06666666666666,117.33333333333333,12,33.89054489135742
video_validation_0000056.mp4,115.2,119.46666666666667,12,33.21677017211914
video_validation_0000056.mp4,117.33333333333333,121.6,12,33.79090881347656
video_validation_0000056.mp4,119.46666666666667,123.73333333333333,12,33.58519744873047
video_validation_0000056.mp4,121.6,125.86666666666666,79,32.643314361572266
video_validation_0000056.mp4,123.73333333333333,128.0,999,33.15131759643555
video_validation_0000056.mp4,125.86666666666666,130.13333333333333,999,34.77138900756836
video_validation_0000056.mp4,128.0,132.26666666666668,12,35.884437561035156
video_validation_0000056.mp4,130.13333333333333,134.4,12,35.865989685058594
video_validation_0000056.mp4,132.26666666666668,136.53333333333333,12,35.954307556152344
video_validation_0000057.mp4,0.0,4.266666666666667,999,35.046199798583984
video_validation_0000057.mp4,2.1333333333333333,6.4,12,35.58116912841797
video_validation_0000057.mp4,4.266666666666667,8.533333333333333,12,35.593360900878906
video_validation_0000057.mp4,6.4,10.666666666666666,12,35.59236145019531
video_validation_0000057.mp4,8.533333333333333,12.8,12,35.311065673828125
video_validation_0000057.mp4,10.666666666666666,14.933333333333334,999,35.32402801513672
video_validation_0000057.mp4,12.8,17.066666666666666,999,35.54701232910156
video_validation_0000057.mp4,14.933333333333334,19.2,999,35.58235549926758
video_validation_0000057.mp4,17.066666666666666,21.333333333333332,999,35.508026123046875
video_validation_0000057.mp4,19.2,23.466666666666665,999,35.423885345458984
